OBJECT,Catalogue,off_u_gaia,dmag_u,off_u
KIDS_190.0_1.5,KIDS_190p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.21999563120506657,-0.1539751339782848,0.06602049722678177
KIDS_156.0_1.5,KIDS_156p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.049639598535729385,0.0968649541987001,0.14650455273442947
KIDS_330.3_-33.1,KIDS_330p3_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04894674778960445,0.1339894629370954,0.08504271514749095
KIDS_0.0_-33.1,KIDS_0p0_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.00236320296521475,0.1243709889868291,0.12200778602161436
KIDS_211.6_3.5,KIDS_211p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.060478531050194045,0.1292787058213756,0.06880017477118155
KIDS_132.0_-0.5,KIDS_132p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.07271236451370276,0.0263619580734391,-0.04635040644026366
KIDS_188.0_-1.5,KIDS_188p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.2486235150065015,0.3829420943215703,0.13431857931506877
KIDS_344.1_-29.2,KIDS_344p1_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.006897272578072489,-0.0221227965304119,-0.01522552395233941
KIDS_163.5_3.5,KIDS_163p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.09895584717062633,0.1055254761621711,0.20448132333279745
KIDS_204.0_0.5,KIDS_204p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06774244005176344,0.0849696479600417,0.017227207908278253
KIDS_219.0_-0.5,KIDS_219p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.05422706722344081,0.0309352789730931,-0.023291788250347712
KIDS_335.8_-30.2,KIDS_335p8_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0242970203950926,0.0107157969168747,0.0350128173119673
KIDS_215.0_1.5,KIDS_215p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.07854776005641625,0.1413017956837731,0.06275403562735685
KIDS_167.5_-2.5,KIDS_167p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.19232769799820523,-0.1178351694218042,0.07449252857640103
KIDS_26.5_-30.2,KIDS_26p5_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.02117569367675351,0.0796051352872615,0.10078082896401501
KIDS_5.6_-28.2,KIDS_5p6_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05879559284467076,-0.0591879571715328,-0.0003923643268620436
KIDS_338.7_-27.2,KIDS_338p7_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05893959657442985,-0.0251067815784182,0.03383281499601165
KIDS_203.6_-2.5,KIDS_203p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11524680601519707,0.0538174163073841,0.16906422232258117
KIDS_169.5_-2.5,KIDS_169p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.08661218412710728,0.0129998028368377,0.09961198696394498
KIDS_333.5_-30.2,KIDS_333p5_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.012900467842687557,0.0340628426144445,0.046963310457132056
KIDS_134.0_1.5,KIDS_134p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.047062551468450085,0.0780583181685149,0.030995766700064813
KIDS_332.4_-34.1,KIDS_332p4_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.049059924721399445,0.0128020829430813,0.061862007664480745
KIDS_189.0_-0.5,KIDS_189p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.019234563362245688,0.0651660480693651,0.08440061143161079
KIDS_198.6_2.5,KIDS_198p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04425331200357746,0.0934008296675842,0.04914751766400674
KIDS_342.0_-34.1,KIDS_342p0_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03172645389548305,0.1151598428177918,0.08343338892230875
KIDS_20.0_-32.1,KIDS_20p0_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.036424408387222315,0.2347031397653993,0.19827873137817698
KIDS_46.7_-26.2,KIDS_46p7_m26p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.016928070492309655,0.08107336769556,0.09800143818786966
KIDS_206.6_3.5,KIDS_206p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03111689040256657,0.0926070789714818,0.06149018856891522
KIDS_19.1_-27.2,KIDS_19p1_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02915142404398227,0.0997742647455982,0.07062284070161592
KIDS_13.2_-34.1,KIDS_13p2_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-1.0201651887023606,-0.8732432702786701,0.1469219184236905
KIDS_186.0_0.5,KIDS_186p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.012110994482381454,0.0808384469968017,0.06872745251442025
KIDS_218.0_-1.5,KIDS_218p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.004443527493013327,0.0932757603304606,0.08883223283744728
KIDS_38.9_-35.1,KIDS_38p9_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.09185191708132856,-0.0016558692911926,0.09019604779013596
KIDS_3.5_-31.2,KIDS_3p5_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.021368387800929742,0.1674608628100711,0.18882925061100087
KIDS_133.0_0.5,KIDS_133p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.021295990423719435,0.0495007835333532,0.028204793109633766
KIDS_33.6_-34.1,KIDS_33p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.07426884371109208,0.0250250470738941,0.09929389078498618
KIDS_10.2_-28.2,KIDS_10p2_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.15532439123040756,-0.1538138069714964,0.0015105842589111518
KIDS_159.4_2.5,KIDS_159p4_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.12783525036004667,-0.0165520674601599,0.11128318289988677
KIDS_44.0_-28.2,KIDS_44p0_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0231704675547479,0.1050497265999199,0.1282201941546678
KIDS_342.4_-32.1,KIDS_342p4_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.029036742532057208,0.0936099055244411,0.06457316299238389
KIDS_51.3_-31.2,KIDS_51p3_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03992306965568138,0.1317981823400485,0.09187511268436713
KIDS_12.3_-27.2,KIDS_12p3_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11303387291292424,-0.0616336459700235,0.051400226942900744
KIDS_229.0_0.5,KIDS_229p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.03540311721672679,-0.0156022960934801,0.019800821123246687
KIDS_140.0_1.5,KIDS_140p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04745332411850718,0.1395982881344988,0.0921449640159916
KIDS_336.4_-27.2,KIDS_336p4_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.008742389991170038,0.0236352131784453,0.03237760316961534
KIDS_222.0_0.5,KIDS_222p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.026758615444953518,0.0462119261579411,0.01945331071298758
KIDS_189.5_2.5,KIDS_189p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11468506298742628,-0.0509576308164665,0.06372743217095977
KIDS_202.6_3.5,KIDS_202p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.031570021736166284,0.1211203476739419,0.08955032593777562
KIDS_222.6_-2.5,KIDS_222p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0663094865012535,0.0971233489198378,0.030813862418584304
KIDS_51.6_-27.2,KIDS_51p6_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.048048852357155586,0.223839406618336,0.2718882589754916
KIDS_235.0_1.5,KIDS_235p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.24669946597205114,-0.1765802330359298,0.07011923293612135
KIDS_134.0_-1.5,KIDS_134p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04753170412348847,0.0351858247885619,-0.01234587933492657
KIDS_34.5_-30.2,KIDS_34p5_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0035249959324801378,0.1519501525975705,0.15547514853005062
KIDS_231.6_2.5,KIDS_231p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04660187442862049,-0.0165846438142077,0.030017230614412787
KIDS_203.6_3.5,KIDS_203p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.011906469012036888,0.1184979739485591,0.10659150493652221
KIDS_198.6_-3.5,KIDS_198p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.029886510375423475,0.0384568321535067,0.008570321778083222
KIDS_230.0_-1.5,KIDS_230p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.004109571704570145,-0.015890398250837,-0.011780826546266856
KIDS_334.8_-34.1,KIDS_334p8_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05035741228205917,0.0032235821878106,0.053580994469869775
KIDS_209.6_-2.5,KIDS_209p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02126691882135849,0.124281329812372,0.10301441099101351
KIDS_20.7_-30.2,KIDS_20p7_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06394831017912982,0.0930365304789305,0.029088220299800682
KIDS_212.6_3.5,KIDS_212p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.020505921154078927,0.0420896982921438,0.06259561944622272
KIDS_195.5_2.5,KIDS_195p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06074786052808268,0.1196563734234983,0.05890851289541562
KIDS_194.0_0.5,KIDS_194p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.05529020328400322,0.0231579584269504,0.07844816171095362
KIDS_22.4_-27.2,KIDS_22p4_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.13122147628793188,0.0582726949128371,0.18949417120076897
KIDS_219.6_2.5,KIDS_219p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.39190367429428397,0.4254318877907466,0.03352821349646262
KIDS_47.5_-33.1,KIDS_47p5_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.00535912516378631,0.0491477414742695,0.05450686663805581
KIDS_352.8_-34.1,KIDS_352p8_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.001262315864408503,0.0141385056698632,0.015400821534271704
KIDS_227.0_-1.5,KIDS_227p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.049201583891791995,0.0028276948659729,0.0520292787577649
KIDS_170.5_-2.5,KIDS_170p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11691536937752481,-0.0072680309025065,0.10964733847501831
KIDS_350.7_-31.2,KIDS_350p7_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06698658741901464,0.1077280705040392,0.04074148308502455
KIDS_171.5_-3.5,KIDS_171p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1890752708287293,-0.0473496566685067,0.1417256141602226
KIDS_41.9_-31.2,KIDS_41p9_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.010121167581148588,0.2328278468794802,0.24294901446062878
KIDS_223.6_-3.5,KIDS_223p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06279081809812186,0.0627810735605201,-9.74453760176075e-06
KIDS_41.8_-28.2,KIDS_41p8_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.2109433574065858,-0.0496020390113605,0.16134131839522528
KIDS_355.2_-33.1,KIDS_355p2_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.07306122551225631,0.1775242369607884,0.10446301144853208
KIDS_52.8_-34.1,KIDS_52p8_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.02062274420069518,0.0666016372138605,0.08722438141455569
KIDS_208.0_1.5,KIDS_208p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1147525834030472,0.0195428330235675,0.1342954164266147
KIDS_337.9_-31.2,KIDS_337p9_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0006027222742157889,0.0026076686341891,0.002004946359973311
KIDS_329.7_-27.2,KIDS_329p7_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04738236875732337,0.1544435506919327,0.10706118193460931
KIDS_9.0_-28.2,KIDS_9p0_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.057388429963989324,0.4475563011927351,0.39016787122874574
KIDS_337.0_-30.2,KIDS_337p0_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.008026366244580127,0.0699599551867256,0.06193358894214547
KIDS_1.2_-34.1,KIDS_1p2_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.009697925307501576,0.0805880988496027,0.07089017354210113
KIDS_228.0_0.5,KIDS_228p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.08373779426506404,0.1218767573535948,0.03813896308853075
KIDS_41.4_-35.1,KIDS_41p4_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.3588895050723361,-0.1896954928259742,0.16919401224636188
KIDS_168.5_-2.5,KIDS_168p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1256901208264103,-0.0530189691826162,0.07267115164379409
KIDS_349.2_-34.1,KIDS_349p2_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.012960327266791957,0.1316457662114545,0.11868543894466253
KIDS_175.5_3.5,KIDS_175p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03322871381703686,0.1196215782150408,0.08639286439800394
KIDS_20.2_-27.2,KIDS_20p2_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.10418960228436877,-0.0532160469653338,0.05097355531903497
KIDS_201.0_-0.5,KIDS_201p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.01514504940719466,0.0986785038934034,0.08353345448620873
KIDS_8.5_-35.1,KIDS_8p5_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.10651105117638862,0.0177615880505739,0.12427263922696252
KIDS_21.9_-30.2,KIDS_21p9_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.05322358791692742,0.1426952718111308,0.0894716838942034
KIDS_220.6_-2.5,KIDS_220p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06775623823966541,0.1396807639786101,0.07192452573894469
KIDS_187.5_-3.5,KIDS_187p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.07283294015470283,0.1890753325447734,0.116242
KIDS_181.0_-0.5,KIDS_181p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.010450243168326379,0.0109278562437357,0.00047761307540932114
KIDS_178.5_3.5,KIDS_178p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1975535036170117,-0.1638178564821612,0.0337356471348505
KIDS_25.8_-27.2,KIDS_25p8_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02530360092039663,0.1082547713414308,0.08295117042103417
KIDS_17.6_-32.1,KIDS_17p6_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.04892898795328454,0.1149019297648206,0.16383091771810515
KIDS_352.1_-28.2,KIDS_352p1_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.8485706360263671,-0.8400175955543828,0.008553040471984241
KIDS_31.6_-28.2,KIDS_31p6_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.18851836911892336,-0.1116719174168234,0.07684645170209996
KIDS_41.2_-32.1,KIDS_41p2_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.1336696953166009,0.3658491985978113,0.2321795032812104
KIDS_161.4_-2.5,KIDS_161p4_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.08146440370847541,0.0423435728407441,0.12380797654921952
KIDS_177.5_3.5,KIDS_177p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11320124106251586,-0.0610697086855868,0.05213153237692906
KIDS_357.6_-33.1,KIDS_357p6_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.061499590681288685,0.047895980577574,-0.013603610103714685
KIDS_215.0_-0.5,KIDS_215p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.03323194340897852,0.1586560081600448,0.12542406475106627
KIDS_220.0_-0.5,KIDS_220p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.048367751708192755,0.0818246381737925,0.033456886465599744
KIDS_192.5_2.5,KIDS_192p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.1124571322938854,0.0129677221141728,0.1254248544080582
KIDS_164.5_2.5,KIDS_164p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.03892643427378084,0.1036046065101012,0.14253104078388204
KIDS_351.8_-31.2,KIDS_351p8_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.045672508841541976,0.1421159519247569,0.09644344308321492
KIDS_234.0_1.5,KIDS_234p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.13424618840584798,-0.0330718610939125,0.10117432731193549
KIDS_36.5_-29.2,KIDS_36p5_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.11487043648610507,0.0728748722948163,0.18774530878092138
KIDS_219.6_3.5,KIDS_219p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.07911881068968607,0.0324989265685717,0.11161773725825777
KIDS_343.9_-30.2,KIDS_343p9_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.00500198864634234,-0.0163297611981878,-0.011327772551845462
KIDS_30.8_-29.2,KIDS_30p8_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.09201059985505086,0.0814613580196966,0.17347195787474745
KIDS_238.0_-1.5,KIDS_238p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.07489926856196152,0.135000861689048,0.06010159312708649
KIDS_190.5_-3.5,KIDS_190p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.08816377549612911,-0.0309533609025644,0.05721041459356471
KIDS_29.1_-31.2,KIDS_29p1_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.016162740149820262,0.1134331519539321,0.12959589210375236
KIDS_171.0_0.5,KIDS_171p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.014792742421615851,0.1395979773126145,0.15439071973423035
KIDS_173.5_3.5,KIDS_173p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.08621830448766901,-0.0739176543397437,0.012300650147925307
KIDS_341.2_-32.1,KIDS_341p2_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.05200685395661709,0.1008444421778217,0.048837588221204604
KIDS_204.0_-0.5,KIDS_204p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.06823456828812932,0.1344095611136723,0.20264412940180163
KIDS_20.4_-34.1,KIDS_20p4_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.01144859644963532,0.1046021950306327,0.09315359858099738
KIDS_138.4_2.5,KIDS_138p4_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.03514764146173163,-0.0084435069038879,0.026704134557843734
KIDS_211.0_-1.5,KIDS_211p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.031087036771881016,0.1381092795003299,0.10702224272844887
KIDS_179.5_3.5,KIDS_179p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.09084784877590157,-0.0067159560739653,0.08413189270193627
KIDS_40.4_-33.1,KIDS_40p4_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.016728571609500947,0.0899856326284439,0.07325706101894296
KIDS_49.3_-27.2,KIDS_49p3_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.3512929869601972,-0.101533931492015,0.24975905546818217
KIDS_189.0_1.5,KIDS_189p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.251617593162632,-0.1485390628115244,0.10307853035110759
KIDS_7.9_-28.2,KIDS_7p9_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.062185250367926215,0.0842848868817935,0.14647013724971972
KIDS_217.6_-2.5,KIDS_217p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.050152871645638225,0.1490667550114231,0.09891388336578488
KIDS_23.1_-35.1,KIDS_23p1_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.10695980617294201,-0.0734051405254514,0.033554665647490614
KIDS_15.3_-32.1,KIDS_15p3_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.15228063986657617,-0.0125454763791017,0.13973516348747447
KIDS_340.8_-28.2,KIDS_340p8_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.06381947071945476,0.0656065637822499,0.12942603450170465
KIDS_163.5_-3.5,KIDS_163p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.20285645197688448,-0.0975528201708551,0.10530363180602938
KIDS_10.5_-31.2,KIDS_10p5_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.10124740301852661,0.0946146177262371,0.19586202074476372
KIDS_5.8_-30.2,KIDS_5p8_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.02828243173402248,0.0428852637431018,0.07116769547712429
KIDS_213.0_-0.5,KIDS_213p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.002593963210792305,0.1167569808609867,0.119350944071779
KIDS_356.4_-33.1,KIDS_356p4_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.022500798966851476,0.0904419190755934,0.11294271804244488
KIDS_356.5_-31.2,KIDS_356p5_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.012898594994778814,0.1180953185621156,0.1309939135568944
KIDS_14.6_-27.2,KIDS_14p6_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.05608520096248272,0.2072996392990538,0.15121443833657106
KIDS_25.2_-34.1,KIDS_25p2_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.06924594678135074,-0.0298080416630939,0.03943790511825684
KIDS_174.5_-2.5,KIDS_174p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.10162542496192745,-0.0606025881313909,0.04102283683053655
KIDS_174.5_2.5,KIDS_174p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.06359121257794062,0.0699484842526002,0.006357271674659576
KIDS_2.3_-31.2,KIDS_2p3_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.07578793413886954,0.1355424484228909,0.05975451428402136
KIDS_42.6_-30.2,KIDS_42p6_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.02480397772409751,0.1360087159953289,0.1112047382712314
KIDS_46.0_-27.2,KIDS_46p0_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.02525432121776225,0.2476761625844264,0.27293048380218865
KIDS_199.6_-3.5,KIDS_199p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.0009485099602750402,0.1042488163335874,0.10330030637331236
KIDS_341.9_-28.2,KIDS_341p9_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.047534958671365535,0.0402252754315907,0.08776023410295623
KIDS_215.0_-1.5,KIDS_215p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.3723692793421154,0.4590247654543652,0.08665548611224982
KIDS_354.1_-33.1,KIDS_354p1_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.04441514498060498,0.161583237987186,0.11716809300658101
KIDS_49.2_-34.1,KIDS_49p2_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.11611749763742865,0.2608527866229611,0.14473528898553242
KIDS_52.3_-33.1,KIDS_52p3_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.004413806800544706,0.1688775958275084,0.16446378902696368
KIDS_357.7_-30.2,KIDS_357p7_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,-0.0357699659156524,0.0367771322606026,0.072547098176255
KIDS_199.0_-0.5,KIDS_199p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,0.07165930039691078,0.1462807773100813,0.07462147691317052
