OBJECT,Catalogue,Survey,off_u_gaia_0p7,off_u_gaia_1p0,dmag_u_0p7,dmag_u_1p0,off_u_0p7,off_u_1p0
KIDS_139.0_-1.5,KIDS_139p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.037825773406142835,0.03889277340614284,0.0880319024217839,0.0968529199236025,0.05020612901564106,0.057960146517459656
KIDS_159.0_-1.5,KIDS_159p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04554971999289234,-0.04406271999289235,0.1176441503672229,0.1171989040853467,0.16319387036011523,0.16126162407823905
KIDS_25.1_-29.2,KIDS_25p1_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.021547184567869915,-0.021547184567869915,0.261213571770387,0.2653065955623614,0.2827607563382569,0.28685378013023133
KIDS_166.5_3.5,KIDS_166p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03804810997530453,0.038153109975304536,0.1813200401114153,0.1749189235579024,0.14327193013611078,0.13676581358259787
KIDS_51.8_-30.2,KIDS_51p8_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.014795201402617475,-0.014795201402617475,0.2197616770481232,0.2286339135172786,0.23455687845074066,0.24342911491989608
KIDS_157.0_-0.5,KIDS_157p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.030953781563368865,-0.028383781563368876,0.0811400567222315,0.0973085514538629,0.11209383828560036,0.12569233301723176
KIDS_221.0_0.5,KIDS_221p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.040629813380350044,0.04190181338035004,0.1449462340637556,0.1608021580391517,0.10431642068340555,0.11890034465880167
KIDS_195.5_3.5,KIDS_195p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07554548753576026,-0.07544548753576027,-0.0439374543950002,-0.0181395207829857,0.031608033140760064,0.05730596675277458
KIDS_42.4_-32.1,KIDS_42p4_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.13890938682140686,0.13946738682140686,0.2899921101515837,0.2918102699876103,0.15108272333017686,0.15234288316620342
KIDS_205.0_1.5,KIDS_205p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.11115861167513227,-0.11089561167513226,-0.0750054919071246,-0.0796060458216875,0.03615311976800767,0.031289565853444765
KIDS_35.0_-28.2,KIDS_35p0_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.2188880017656155,-0.2188420017656155,-0.0845792807402595,-0.0635864606280053,0.134308721025356,0.1552555411376102
KIDS_207.0_-1.5,KIDS_207p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.046769383678768456,-0.04621138367876845,-0.0048447903015166,0.000839498130543,0.04192459337725186,0.047050881809311454
KIDS_356.6_-28.2,KIDS_356p6_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.07965748056447533,0.08023048056447532,0.250744198944749,0.2454060063604318,0.17108671838027364,0.16517552579595648
KIDS_25.5_-35.1,KIDS_25p5_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.1055544240472466,-0.10445342404724658,0.0001418441729481,0.0134765378954526,0.1056962682201947,0.11792996194269918
KIDS_1.1_-27.2,KIDS_1p1_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.12964320087710843,-0.12938020087710841,-0.0385674634610375,-0.0130965701193351,0.09107573741607092,0.11628363075777332
KIDS_20.2_-33.1,KIDS_20p2_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.039808717075895256,-0.04234171707589526,0.0847885759797233,0.0881778572919386,0.12459729305561855,0.13051957436783385
KIDS_193.5_-3.5,KIDS_193p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06004517960706261,0.06116517960706261,0.1261639951442727,0.1350489240440897,0.0661188155372101,0.07388374443702708
KIDS_3.5_-30.2,KIDS_3p5_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.02957939195868814,-0.02943239195868813,0.0417284948601815,0.0530216843772902,0.07130788681886964,0.08245407633597833
KIDS_18.1_-28.2,KIDS_18p1_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04101100222467938,-0.040981002224679375,0.0826867169389206,0.0669087851616918,0.12369771916359998,0.10788978738637117
KIDS_44.4_-29.2,KIDS_44p4_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07119607077123269,-0.07119607077123269,0.3163229426490137,0.2943356468037116,0.3875190134202464,0.3655317175749443
KIDS_221.6_3.5,KIDS_221p6_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.042994613066765164,0.04603661306676517,0.1100860750111883,0.1158670691317514,0.06709146194442314,0.06983045606498624
KIDS_10.3_-29.2,KIDS_10p3_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.025780492926771967,-0.025775492926771976,0.0799091416597668,0.0997801443033533,0.10568963458653877,0.12555563723012528
KIDS_46.3_-28.2,KIDS_46p3_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.025267619093257587,-0.025267619093257587,0.2867828610872325,0.2825340247962414,0.3120504801804901,0.307801643889499
KIDS_9.3_-31.2,KIDS_9p3_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.13857088957493865,-0.13731688957493865,-0.0076164274200297,0.0009823484413365,0.13095446215490897,0.13829923801627514
KIDS_16.6_-33.1,KIDS_16p6_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.06676987865195275,-0.06758987865195273,0.1230791697070075,0.1272053696669674,0.18984904835896024,0.19479524831892014
KIDS_230.0_-0.5,KIDS_230p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.008733397807060395,0.008775397807060395,0.0382605676439354,0.027971364458069,0.029527169836875006,0.019195966651008606
KIDS_231.0_0.5,KIDS_231p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09902747346307786,-0.09530547346307786,-0.0628909413160929,-0.0613604920481067,0.036136532146984965,0.033944981414971154
KIDS_4.8_-33.1,KIDS_4p8_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.07996382177684015,0.08006582177684016,0.1708638939183181,0.1883088230999889,0.09090007214147795,0.10824300132314874
KIDS_223.6_2.5,KIDS_223p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.009853785202073778,-0.008715785202073778,0.046065850922896,0.0416621225926033,0.05591963612496978,0.05037790779467708
KIDS_232.0_-1.5,KIDS_232p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.03688497923651329,-0.03646497923651329,0.025890105855814,0.0262516041095813,0.06277508509232729,0.06271658334609459
KIDS_159.4_-2.5,KIDS_159p4_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.2807315204810882,-0.28097752048108815,-0.0936281285658193,-0.0839051194014431,0.18710339191526887,0.19707240107964505
KIDS_169.5_2.5,KIDS_169p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.21728168889752406,-0.215762688897524,-0.1154758744614052,-0.1062878581416236,0.10180581443611886,0.1094748307559004
KIDS_344.9_-31.2,KIDS_344p9_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.025745031178213612,0.027054031178213617,0.1334994106913366,0.1380165496498477,0.107754379513123,0.11096251847163408
KIDS_6.7_-27.2,KIDS_6p7_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08063199821424896,-0.08040599821424896,0.0099878208117086,0.0097629306399698,0.09061981902595756,0.09016892885421876
KIDS_347.8_-35.1,KIDS_347p8_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05563531422442375,0.05536131422442375,0.1415488475563792,0.1495776417712465,0.08591353333195545,0.09421632754682274
KIDS_205.6_-2.5,KIDS_205p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.2962975365072612,0.2990735365072612,0.3519550080961513,0.3631506771297931,0.05565747158889012,0.06407714062253189
KIDS_220.0_-1.5,KIDS_220p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.053435674922219845,-0.04915567492221984,0.03312704885771,0.0346809715165213,0.08656272377992985,0.08383664643874114
KIDZ_209.4_5.1,OMEGACAM_209p4_5p1_r_SDSS.V1.2.0A_KiDS-1347_GAaP_Gaia.fits,KiDZ,-0.22905762501353175,-0.22911462501353178,-0.0845977502482222,-0.0762897238542102,0.14445987476530953,0.15282490115932157
KIDS_235.0_-1.5,KIDS_235p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.01191284683624054,-0.01191284683624054,0.0637946546579386,0.0706410167574139,0.07570750149417914,0.08255386359365444
KIDS_219.0_0.5,KIDS_219p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03426729344613853,0.03481329344613854,0.102930720583807,0.0940277513769353,0.06866342713766847,0.05921445793079676
KIDS_163.0_-0.5,KIDS_163p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.02113500196625684,0.025485001966256846,0.1159164547838686,0.1357771563860356,0.09478145281761176,0.11029215441977876
KIDS_195.0_0.5,KIDS_195p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05317178446495671,0.050232784464956715,0.1171046014380153,0.1297358170189879,0.06393281697305858,0.07950303255403118
KIDS_44.3_-31.2,KIDS_44p3_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05373369212352385,0.05487269212352384,0.2472790569319288,0.2285111399105794,0.19354536480840495,0.17363844778705556
KIDS_33.3_-33.1,KIDS_33p3_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.050617688555810385,0.050739688555810396,0.0876902483247685,0.1043943996735689,0.03707255976895812,0.0536547111177585
KIDS_171.0_1.5,KIDS_171p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.03468227489697048,-0.033868274896970474,0.0845554347311401,0.0819422012130307,0.11923770962811059,0.11581047611000117
KIDS_334.4_-31.2,KIDS_334p4_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.03702528098481643,0.03880328098481643,0.064105100243279,0.066171901161561,0.027079819258462576,0.027368620176744574
KIDS_358.9_-29.2,KIDS_358p9_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09519925988647107,-0.08865025988647104,0.0229645653194286,0.0357673346240326,0.11816382520589967,0.12441759451050365
KIDS_183.5_-2.5,KIDS_183p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.053252587162471304,-0.05271458716247132,-0.0011024480015101,0.0154908527076861,0.0521501391609612,0.06820543987015742
KIDS_162.0_-1.5,KIDS_162p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08958588340919604,-0.07829888340919602,-0.00978293044783,0.0058485238698172,0.07980295296136604,0.08414740727901322
KIDS_350.3_-35.1,KIDS_350p3_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.08643199885765862,0.08939499885765863,0.0648790450039271,0.0668746560689714,-0.021552953853731516,-0.022520342788687225
KIDS_210.0_-1.5,KIDS_210p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08167776350179981,-0.07358176350179979,-0.1212525520401702,-0.1311630977830022,-0.03957478853837039,-0.057581334281202406
KIDS_22.8_-29.2,KIDS_22p8_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08077794325937951,-0.08073494325937952,0.2024260203433652,0.2048102839652432,0.2832039636027447,0.2855452272246227
KIDS_350.4_-34.1,KIDS_350p4_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0025544627527273323,-0.002207462752727346,0.1174475549230436,0.1100585211820582,0.12000201767577093,0.11226598393478554
KIDS_26.2_-29.2,KIDS_26p2_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.032518537540305925,-0.03267553754030594,0.1231979646171519,0.1238693827773487,0.15571650215745783,0.15654492031765466
KIDS_352.1_-27.2,KIDS_352p1_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.11316161243354647,-0.1131856124335465,0.0328789466604868,0.0351678110616535,0.14604055909403327,0.1483534234952
KIDS_210.6_-3.5,KIDS_210p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.039428587331327314,0.04019058733132731,0.1506792407369964,0.1404287514075547,0.11125065340566909,0.10023816407622739
KIDS_4.9_-35.1,KIDS_4p9_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09596582651481561,-0.09726682651481564,-0.0722928285041866,-0.0557343878592621,0.023672998010629012,0.04153243865555353
KIDS_32.4_-34.1,KIDS_32p4_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07776190285603654,-0.07441790285603658,0.1587375105818888,0.1583605787002713,0.23649941343792535,0.23277848155630787
KIDS_205.0_-1.5,KIDS_205p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.549299339901136,-0.549299339901136,-0.4393932642814015,-0.4351851843685929,0.10990607561973448,0.11411415553254312
KIDS_181.0_1.5,KIDS_181p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.01561590356113296,0.01519890356113296,0.0641935957495555,0.0623433312629977,0.04857769218842253,0.04714442770186474
KIDS_165.5_3.5,KIDS_165p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.007561786802056519,-0.006168786802056514,0.1021500960064924,0.1083317954260633,0.10971188280854892,0.11450058222811982
KIDZ_331.5_1.9,OMEGACAM_331p5_1p9_r_SDSS.V1.2.0A_KiDS-1347_GAaP_Gaia.fits,KiDZ,-0.09867028528645641,-0.09859028528645639,-0.0432173643170223,-0.0370251214287867,0.05545292096943411,0.061565163857669684
KIDS_180.0_0.5,KIDS_180p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04818156429440911,0.049462564294409116,0.0486983534732543,0.0617553587484899,0.0005167891788451853,0.012292794454080783
KIDS_180.0_-1.5,KIDS_180p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.10683507151831476,0.10443607151831474,0.1086045428587918,0.104230608906324,0.001769471340477044,-0.00020546261199073934
KIDS_43.3_-29.2,KIDS_43p3_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.06026361269741484,-0.06026361269741484,0.0162705348330575,0.0259720814549525,0.07653414753047234,0.08623569415236734
KIDS_186.0_-0.5,KIDS_186p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05404143767074183,0.05309343767074182,0.1476679290136796,0.1509967606311456,0.09362649134293777,0.09790332296040377
KIDS_46.7_-29.2,KIDS_46p7_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.22818315524575836,-0.22818315524575836,-0.0087877106601924,0.0244191789568394,0.21939544458556595,0.25260233420259776
KIDS_216.6_-2.5,KIDS_216p6_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.27398869591523045,0.27398869591523045,0.3584324266984572,0.3585806052112742,0.08444373078322676,0.08459190929604377
KIDS_40.3_-30.2,KIDS_40p3_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.029876470038984942,0.029727470038984946,0.2309542878335957,0.2136487131816144,0.20107781779461076,0.18392124314262948
KIDS_168.0_-1.5,KIDS_168p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.19739702696096548,-0.19748002696096542,-0.1428107996061174,-0.1454487664173578,0.05458622735484808,0.05203126054360763
KIDS_166.5_-2.5,KIDS_166p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.09838676629177173,-0.09522176629177173,-0.0249966870056688,-0.0139812755383005,0.07339007928610293,0.08124049075347123
KIDS_42.6_-35.1,KIDS_42p6_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08879289002098129,-0.08806889002098128,0.0937551912421727,0.0967874746787716,0.18254808126315397,0.1848563646997529
KIDS_230.0_1.5,KIDS_230p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.02163114920769932,-0.02196414920769932,0.1013030062046946,0.0920710236284426,0.12293415541239391,0.11403517283614192
KIDS_0.0_-28.2,KIDS_0p0_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.039951622637023745,0.03998962263702374,0.1855943965404314,0.1782987846288327,0.14564277390340763,0.13830916199180895
KIDS_358.8_-32.1,KIDS_358p8_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.2231542615381696,-0.22299726153816965,-0.1344113175224756,-0.1149366275936292,0.08874294401569402,0.10806063394454045
KIDS_198.0_1.5,KIDS_198p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.06359523040452045,-0.06186923040452047,0.0439360436294481,0.0483990457877796,0.10753127403396855,0.11026827619230006
KIDS_15.6_-34.1,KIDS_15p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.04168470326632037,-0.04155970326632036,0.0909981274035028,0.0863888946969179,0.13268283066982317,0.12794859796323826
KIDS_210.0_-0.5,KIDS_210p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0007525080347864366,0.0007525080347864366,0.0181860913510015,0.0286119962758178,0.017433583316215064,0.027859488241031363
KIDS_159.0_0.5,KIDS_159p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.040802940022018924,-0.039565940022018936,0.176058975107829,0.1750107585546002,0.21686191512984793,0.21457669857661912
KIDS_181.0_-1.5,KIDS_181p0_m1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.037251952256014256,0.037251952256014256,0.0327214866978721,0.0372704731025357,-0.004530465558142155,1.8520846521444256e-05
KIDS_224.6_-3.5,KIDS_224p6_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.06704413144853474,0.06614613144853473,0.1421872274490307,0.1407595919485885,0.07514309600049596,0.07461346050005377
KIDS_187.0_0.5,KIDS_187p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.00300937948005614,0.003915379480056144,0.1263316332903633,0.1058129734539897,0.12332225381030715,0.10189759397393355
KIDS_344.2_-35.1,KIDS_344p2_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.05163555290436519,0.05789555290436519,0.0212910144386217,0.0311692275488985,-0.03034453846574349,-0.02672632535546669
KIDS_43.8_-35.1,KIDS_43p8_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08423591033498637,-0.08423591033498637,0.0938169322259315,0.0876436998892934,0.17805284256091786,0.17187961022427978
KIDS_223.0_-0.5,KIDS_223p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.049699322894859,0.050244322894859,0.1152352606161005,0.115528665247759,0.0655359377212415,0.0652843423529
KIDS_178.0_-0.5,KIDS_178p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.027063787458582317,0.025719787458582305,0.1132288618204795,0.1238966531819801,0.08616507436189719,0.09817686572339779
KIDS_176.5_3.5,KIDS_176p5_3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.023046579729527034,0.032477579729527035,0.1125813516692241,0.1209439109616365,0.08953477193969707,0.08846633123210945
KIDS_171.5_-2.5,KIDS_171p5_m2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.16225813639402528,-0.1640041363940253,-0.0758768456775264,-0.0765611641002561,0.08638129071649889,0.08744297229376921
KIDS_186.5_-3.5,KIDS_186p5_m3p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0543553985460201,0.056966398546020106,0.1668424448984997,0.1719077790179068,0.1124870463524796,0.11494138047188669
KIDS_27.1_-28.2,KIDS_27p1_m28p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.05903725960188133,-0.054266259601881334,-0.0210095850982053,-0.0255616391286894,0.03802767450367603,0.028704620473191934
KIDS_173.5_2.5,KIDS_173p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.10352166263820102,0.11260166263820102,0.1592747414729393,0.1705059728879789,0.055753078834738276,0.057904310249777866
KIDS_38.1_-27.2,KIDS_38p1_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.08586674361260557,-0.08734874361260556,0.0902691925316403,0.0898139985389172,0.17613593614424589,0.17716274215152275
KIDS_44.9_-27.2,KIDS_44p9_m27p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.012052275904364224,-0.01212827590436423,0.0191977097223547,0.0208500935583843,0.031249985626718924,0.03297836946274853
KIDS_13.8_-30.2,KIDS_13p8_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.07004090584360592,-0.06787590584360592,0.2288022281955218,0.246292259490602,0.2988431340391277,0.3141681653342079
KIDS_215.6_2.5,KIDS_215p6_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.06339228918004194,-0.06354228918004193,-0.0391081023138154,-0.037452792526291,0.02428418686622654,0.026089496653750925
KIDS_0.0_-30.2,KIDS_0p0_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.02864447309698963,-0.027985473096989635,0.1829964806240109,0.1668488089875394,0.2116409537210005,0.19483428208452902
KIDS_211.0_0.5,KIDS_211p0_0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.09685620251713635,0.09822820251713633,0.2004345500135294,0.2067262443081251,0.10357834749639304,0.10849804179098878
KIDS_349.4_-32.1,KIDS_349p4_m32p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.027873567622111045,0.02947856762211104,0.1131657188340542,0.1116330005748407,0.08529215121194315,0.08215443295272966
KIDS_233.0_1.5,KIDS_233p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.0019062619856361623,-0.001772261985636167,0.0439489855212662,0.058273947675106,0.04585524750690236,0.060046209660742166
KIDS_16.3_-31.2,KIDS_16p3_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.015614850882247247,0.016562850882247238,0.2731353082595513,0.2723222063443141,0.25752045737730406,0.25575935546206685
KIDS_173.0_-0.5,KIDS_173p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.011194209458528045,0.011227209458528037,0.0293211571379867,0.0319184191793512,0.018126947679458653,0.02069120972082316
KIDS_232.0_1.5,KIDS_232p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0853893834815419,0.08712338348154192,0.185077292628509,0.1813212376731843,0.0996879091469671,0.0941978541916424
KIDS_352.7_-35.1,KIDS_352p7_m35p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.040713200736816224,-0.03909220073681621,-0.0053966397828491,0.0028221018268511,0.035316560953967124,0.041914302563667315
KIDS_21.4_-33.1,KIDS_21p4_m33p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.016515495525313145,-0.015293495525313144,0.1373269427553323,0.1390936715186759,0.15384243828064545,0.15438716704398905
KIDS_0.0_-29.2,KIDS_0p0_m29p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.06483507590038953,-0.0606390759003895,-0.039523812678712,-0.0297340255666632,0.02531126322167753,0.0309050503337263
KIDS_213.0_1.5,KIDS_213p0_1p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0816138043117453,0.08307980431174529,0.1800832210407273,0.188654935070604,0.098469416728982,0.1055751307588587
KIDS_166.0_-0.5,KIDS_166p0_m0p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.030105308596785216,-0.030283308596785213,0.056058114073204,0.0598936914733361,0.08616342266998922,0.0901770000701213
KIDS_51.6_-34.1,KIDS_51p6_m34p1_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.026797683732213445,0.03202868373221345,0.1686282167837517,0.1621944013054463,0.14183053305153825,0.13016571757323284
KIDS_185.5_2.5,KIDS_185p5_2p5_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.04478889677825247,0.04417789677825247,0.1003222567086645,0.1063828120878096,0.05553335993041203,0.06220491530955713
KIDS_336.7_-31.2,KIDS_336p7_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.03178995999475395,-0.02951595999475394,-0.016222227042687,-0.0195270351559326,0.015567732952066954,0.009988924838821342
KIDS_32.6_-31.2,KIDS_32p6_m31p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,0.0842163052108463,0.0895343052108463,0.2426182207880018,0.2476372997218897,0.1584019155771555,0.1581029945110434
KIDS_24.2_-30.2,KIDS_24p2_m30p2_r_SDSS.V1.3.0A_KiDS-1347_GAaP_Gaia.fits,KiDS,-0.06893321614045039,-0.0663842161404504,0.051232147029347,0.0793291232396947,0.1201653631697974,0.14571333938014508
